"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Chris Hogan","WR",2018,1,"NWE","HOU",2018-09-09,"201809090nwe","H","",27,20,-6,49.5,27.75,-7,"outdoors","fieldturf ","62 degrees, wind 10 mph",62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,"91%",0,"0%",1,"3%",2.1,6100,1.6,6700,2.1,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Riley McCarron","WR",2018,1,"NWE","HOU",2018-09-09,"201809090nwe","H","",27,20,-6,49.5,27.75,-7,"outdoors","fieldturf ","62 degrees, wind 10 mph",62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"20%",0,"0%",11,"34%",-1,3000,-2,4500,-1,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Fitzpatrick","QB",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,28,21,417,4,0,58,156.2,0,0,12,36,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"100%",0,"0%",0,"0%",45.28,5000,42.28,6200,45.28,42.28,42.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peyton Barber","RB",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,19,69,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,"73%",0,"0%",0,"0%",6.9,4100,6.9,5600,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaun Wilson","RB",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,1,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3%",0,"0%",5,"15%",0.6,3000,0.6,4500,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacquizz Rodgers","RB",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"23%",0,"0%",8,"24%",1.3,3600,0.8,4500,1.3,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Evans","WR",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,147,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,1,1,15,0,2,2,19,0,0,0,0,0,1,1,32,0,2,2,71,1,0,0,0,0,50,"76%",0,"0%",0,"0%",30.7,6700,24.2,7700,30.7,24.2,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeSean Jackson","WR",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,146,2,58,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,1,2,2,93,1,0,0,0,0,20,"30%",0,"0%",1,"3%",34.6,4600,29.1,5900,34.6,29.1,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OJ Howard","TE",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,0,0,0,0,0,43,"65%",0,"0%",9,"27%",7.4,3100,6.4,5400,7.4,6.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Godwin","WR",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,41,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,2,2,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,"70%",0,"0%",2,"6%",13.1,4100,11.6,5500,13.1,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Humphries","WR",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,27,0,20,0,0,0,1,4,0,4,4,2,17,0,16,8.5,4,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"67%",0,"0%",4,"12%",5.7,3200,4.2,4600,5.7,4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freddie Martino","WR",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"20%",0,"0%",18,"55%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alan Cross","TE",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"23%",0,"0%",18,"55%",0,2500,0,4000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameron Brate","TE",2018,1,"TAM","NOR",2018-09-09,"201809090nor","A","",48,40,10,50,20,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"36%",0,"0%",0,"0%",0,3000,0,5400,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drew Brees","QB",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,45,37,439,3,0,35,129.5,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"100%",0,"0%",0,"0%",34.56,6800,31.56,8400,34.56,31.56,31.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin Kamara","RB",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,8,29,2,10,12,9,112,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,65,0,2,1,6,0,4,4,23,1,1,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,52,"81%",0,"0%",0,"0%",46.1,8500,38.6,8700,44.1,36.6,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Gillislee","RB",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,3,9,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"11%",0,"0%",16,"48%",-0.1,3400,-1.1,4600,-0.1,-1.1,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ted Ginn","WR",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,5,0,5,6,5,68,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,2,2,15,0,1,1,16,0,0,0,0,0,1,1,28,1,0,0,0,0,50,"78%",0,"0%",0,"0%",20.3,4300,17.8,6200,20.3,17.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Thomas","WR",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,180,1,35,1,1,0,0,0,0,0,0,0,0,0,0,0,8,7,88,0,4,4,44,1,4,4,27,0,0,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,61,"95%",0,"0%",0,"0%",42,7800,30,8500,42,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Watson","TE",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,44,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,51,"80%",0,"0%",4,"12%",8.4,3100,6.4,4900,8.4,6.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin Carr","WR",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"69%",0,"0%",0,"0%",4,3000,3,4500,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh Hill","TE",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"38%",0,"0%",4,"12%",2.5,2700,2,4100,2.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tre'Quan Smith","WR",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,"17%",0,"0%",0,"0%",0,3500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonathan Williams","RB",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"5%",0,"0%",0,"0%",0,4000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zach Line","FB",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"17%",0,"0%",13,"39%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tommylee Lewis","WR",2018,1,"NOR","TAM",2018-09-09,"201809090nor","H","",40,48,-10,50,30,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,26,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"8%",0,"0%",10,"30%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jimmy Garoppolo","QB",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,33,15,261,1,3,56,45.1,3,24,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"100%",0,"0%",0,"0%",12.04,5700,12.04,7100,9.04,9.04,12.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matt Breida","RB",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,11,46,0,11,2,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"45%",0,"0%",4,"14%",6.1,4600,5.6,5000,6.1,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alfred Morris","RB",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,12,38,0,14,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"52%",0,"0%",0,"0%",2.8,3600,1.8,5500,2.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"George Kittle","TE",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,90,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49,0,4,2,23,0,1,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"77%",0,"0%",0,"0%",14,3300,11.5,5300,14,11.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dante Pettis","WR",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,61,1,39,1,0,0,0,0,0,0,0,2,14,0,14,7,2,1,39,0,1,0,0,0,0,0,0,0,2,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,48,"73%",0,"0%",5,"18%",14.1,3600,13.1,4500,14.1,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kyle Juszczyk","FB",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,0,0,0,0,0,26,"39%",0,"0%",4,"14%",6.6,3000,6.1,4500,6.6,6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trent Taylor","WR",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,2,1,5,0,2,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,"56%",0,"0%",1,"4%",6.8,3600,4.8,4500,6.8,4.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierre Garcon","WR",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,2,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,"80%",0,"0%",0,"0%",4.1,4900,3.1,6200,4.1,3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kendrick Bourne","WR",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"12%",0,"0%",0,"0%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marquise Goodwin","WR",2018,1,"SFO","MIN",2018-09-09,"201809090min","A","",16,24,6,46.5,20.25,8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"26%",0,"0%",0,"0%",0,4600,0,6400,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirk Cousins","QB",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,36,20,244,2,0,34,95.1,3,17,4,26,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,"100%",0,"0%",0,"0%",20.36,6500,20.36,7600,20.36,20.36,20.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latavius Murray","RB",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,11,42,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"20%",0,"0%",0,"0%",4.2,4800,4.2,5500,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalvin Cook","RB",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,16,40,0,15,7,6,55,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,35,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"80%",0,"0%",0,"0%",14.5,6200,10.5,7300,14.5,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stefon Diggs","WR",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,8,0,8,6,3,43,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,1,18,0,1,1,22,1,0,0,0,0,1,0,0,0,0,0,0,0,61,"86%",0,"0%",0,"0%",14.1,6300,12.6,7400,14.1,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Thielen","WR",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,102,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,48,0,1,1,15,0,4,3,39,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,68,"96%",0,"0%",0,"0%",19.2,6900,13.2,7600,19.2,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laquon Treadwell","WR",2018,1,"MIN","SFO",2018-09-09,"201809090min","H","",24,16,-6,46.5,26.25,-8,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"54%",0,"0%",1,"4%",3.8,3400,2.8,4600,3.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
