"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"CJ Prosise","RB",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"21%",0,"0%",0,"0%",0.3,3900,0.3,4600,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doug Baldwin","WR",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,95,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,63,0,2,2,18,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"78%",0,"0%",1,"3%",14.5,6400,12,7500,14.5,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paul Richardson","WR",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,0,0,0,0,0,33,"52%",0,"0%",0,"0%",5.3,5200,4.8,5800,5.3,4.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jimmy Graham","TE",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,27,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,2,2,12,1,4,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,"70%",0,"0%",1,"3%",20.7,5700,17.7,6400,20.7,17.7,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nick Vannett","TE",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,15,"24%",0,"0%",21,"70%",4.2,2500,3.2,4500,4.2,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyler Lockett","WR",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,16,0,0,0,3,57,0,20,19,2,18,0,15,9,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,"70%",0,"0%",10,"33%",2.6,4900,2.1,5600,2.6,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amara Darboh","WR",2017,10,"SEA","ARI",2017-11-09,"201711090crd","A","",22,16,-6,40,23,-6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"40%",0,"0%",10,"33%",1.3,3000,0.8,4500,1.3,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drew Stanton","QB",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,47,24,273,1,0,20,75.9,2,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,"100%",0,"0%",0,"0%",15.02,4800,15.02,6100,15.02,15.02,15.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Peterson","RB",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,21,29,0,9,2,1,13,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"45%",0,"0%",0,"0%",4.2,5900,2.7,6400,4.2,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andre Ellington","RB",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,2,4,1,3,6,3,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,10,0,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"54%",0,"0%",0,"0%",12,3800,10.5,5300,12,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larry Fitzgerald","WR",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,113,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,3,44,0,3,3,28,0,1,1,18,0,3,1,17,0,2,0,0,0,0,0,0,0,80,"100%",0,"0%",0,"0%",24.3,5400,16.3,6500,24.3,16.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jermaine Gresham","TE",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,64,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,1,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"90%",0,"0%",0,"0%",17.4,2500,14.9,4500,17.4,14.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Brown","WR",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,27,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,2,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,68,"85%",0,"0%",0,"0%",4.7,4000,3.7,5800,4.7,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JJ Nelson","WR",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,"36%",0,"0%",0,"0%",2.7,3300,2.2,4800,2.7,2.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jaron Brown","WR",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,4,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"65%",0,"0%",6,"20%",3.3,3700,2.3,5300,3.3,2.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Troy Niklas","TE",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,"19%",0,"0%",12,"40%",0,2500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerwynn Williams","RB",2017,10,"ARI","SEA",2017-11-09,"201711090crd","H","",16,22,6,40,17,6,"retractable roof (open)","grass ","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61,0,16,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1%",0,"0%",18,"60%",0,3600,0,4600,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh McCown","QB",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,39,23,262,1,1,38,77.1,6,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,"100%",0,"0%",0,"0%",13.48,6100,13.48,7400,12.48,12.48,13.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bilal Powell","RB",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,10,30,0,21,2,1,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"48%",0,"0%",0,"0%",3.6,4000,2.1,6000,3.6,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elijah McGuire","RB",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,8,22,0,6,7,4,36,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,32,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"52%",0,"0%",9,"36%",9.8,3700,7.8,4700,9.8,7.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ArDarius Stewart","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,1,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"14%",0,"0%",2,"8%",1.4,3000,0.9,4500,1.4,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robby Anderson","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,85,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,40,0,2,1,38,1,0,0,0,0,56,"81%",0,"0%",0,"0%",18.5,5200,16.5,6500,18.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin Seferian-Jenkins","TE",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,67,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,23,0,0,0,0,0,0,0,0,0,2,2,44,0,0,0,0,0,0,0,0,0,58,"84%",0,"0%",0,"0%",12.7,4800,9.7,6000,12.7,9.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jermaine Kearse","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,4,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,"96%",0,"0%",0,"0%",7.5,4200,5.5,6000,7.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad Hansen","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,33,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1,9,0,1,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,48,"70%",0,"0%",0,"0%",6.3,3000,4.8,4500,6.3,4.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neal Sterling","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"7%",0,"0%",9,"36%",0,2500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jojo Natson","WR",2017,10,"NYJ","TAM",2017-11-12,"201711120tam","A","",10,15,1,44.5,21.75,5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,0,24,18,1,-2,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",11,"44%",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Fitzpatrick","QB",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,34,17,187,1,1,22,64.2,1,6,3,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,"100%",0,"0%",0,"0%",11.38,4900,11.38,6100,10.38,10.38,11.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doug Martin","RB",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,20,51,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"51%",0,"0%",0,"0%",5.1,4700,5.1,6100,5.1,5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charles Sims","RB",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,3,20,0,21,4,3,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"31%",0,"0%",1,"4%",12,3400,10.5,4600,12,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacquizz Rodgers","RB",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"8%",0,"0%",18,"72%",1.2,4000,1.2,4500,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeSean Jackson","WR",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,82,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,46,0,0,0,0,0,2,1,17,0,1,0,0,0,2,1,19,0,0,0,0,0,0,0,0,0,54,"76%",0,"0%",0,"0%",14.2,4900,11.2,6300,14.2,11.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Godwin","WR",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,68,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,0,1,1,16,0,1,1,12,0,1,1,20,0,3,0,0,0,1,0,0,0,0,0,0,0,69,"97%",0,"0%",1,"4%",11.8,3000,9.3,4500,11.8,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Humphries","WR",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"65%",0,"0%",0,"0%",3.7,3100,2.7,4800,3.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameron Brate","TE",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"46%",0,"0%",1,"4%",2,4100,1.5,5700,2,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freddie Martino","WR",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"18%",0,"0%",14,"56%",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peyton Barber","RB",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"10%",0,"0%",18,"72%",-0.2,3300,-0.2,4500,-0.2,-0.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bernard Reedy","WR",2017,10,"TAM","NYJ",2017-11-12,"201711120tam","H","",15,10,-1,44.5,22.75,-5,"outdoors","grass ","79 degrees, wind 16 mph",79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",9,"36%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andy Dalton","QB",2017,10,"CIN","TEN",2017-11-12,"201711120oti","A","",20,24,4.5,40.5,18,4,"outdoors","grass ","53 degrees, wind 4 mph",53,4,35,20,265,2,0,70,100.3,1,10,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"100%",0,"0%",0,"0%",16.6,5300,14.6,7100,16.6,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joe Mixon","RB",2017,10,"CIN","TEN",2017-11-12,"201711120oti","A","",20,24,4.5,40.5,18,4,"outdoors","grass ","53 degrees, wind 4 mph",53,4,0,0,0,0,0,0,0,0,0,9,37,1,13,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"61%",0,"0%",0,"0%",11,4900,10.5,6200,11,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giovani Bernard","RB",2017,10,"CIN","TEN",2017-11-12,"201711120oti","A","",20,24,4.5,40.5,18,4,"outdoors","grass ","53 degrees, wind 4 mph",53,4,0,0,0,0,0,0,0,0,0,2,10,0,8,5,5,38,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,1,1,3,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"39%",0,"0%",0,"0%",9.8,3100,7.3,4900,9.8,7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
